=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.27 15:09:22 =~=~=~=~=~=~=~=~=~=~=~=
2918;-55.41;0
2930;-53.87;0
2944;-52.31;0
2956;-50.76;0
2968;-49.24;0
2980;-47.74;0
2994;-46.26;0
3006;-44.81;0
3018;-43.41;0
3032;-42.10;0
3044;-40.89;0
3056;-39.75;0
3068;-38.66;0
3082;-37.59;0
3094;-36.53;0
3106;-35.41;0
3119;-34.15;0
3132;-32.69;0
3144;-31.06;0
3156;-29.32;0
3169;-27.55;0
3182;-25.81;0
3194;-24.15;0
3207;-22.59;0
3219;-21.11;0
3232;-19.73;0
3245;-18.39;0
3257;-17.04;0
3269;-15.65;0
3282;-14.17;0
3295;-12.60;0
3307;-10.96;0
3319;-9.25;0
3332;-7.52;0
3345;-5.79;0
3357;-4.12;0
3369;-2.51;0
3382;-0.95;0
3394;0.58;0
3406;2.06;0
3419;3.50;0
3431;4.86;0
3443;6.13;0
3457;7.34;0
3469;8.49;0
3481;9.59;0
3493;10.64;0
3506;11.66;0
3518;12.64;0
3530;13.61;0
3544;14.57;0
3556;15.53;0
3568;16.45;0
3580;17.32;0
3594;18.10;0
3606;18.67;0
3618;19.08;0
3631;19.33;0
3644;19.48;0
3656;19.53;0
3668;19.47;0
3681;19.31;0
3694;19.07;0
3706;18.80;0
3719;18.53;0
3731;18.32;0
3744;18.20;0
3757;18.21;0
3769;18.32;0
3781;18.49;0
3794;18.71;0
3807;18.94;0
3819;19.19;0
3831;19.43;0
3845;19.68;0
3857;19.93;0
3869;20.19;0
3881;20.47;0
3895;20.79;0
3907;21.10;0
3919;21.41;0
3932;21.68;0
3945;21.84;0
3957;21.93;0
3970;21.91;0
3982;21.76;0
3995;21.57;0
4007;21.38;0
4020;21.23;0
4032;21.17;0
4045;21.16;0
4058;21.13;0
4070;21.04;0
4082;20.87;0
4096;20.70;0
4108;20.56;0
4120;20.49;0
4132;20.51;0
4146;20.59;0
4158;20.70;0
4170;20.78;0
4183;20.80;0
4196;20.77;0
4208;20.69;0
4220;20.58;0
4233;20.43;0
4246;20.24;0
4258;19.97;0
4271;19.60;0
4283;19.14;0
4296;18.62;0
4308;18.07;0
4321;17.54;0
4333;17.04;0
4346;16.57;0
4359;16.11;0
4371;15.64;0
4383;15.16;0
4397;14.66;0
4409;14.12;0
4421;13.55;0
4433;12.94;0
4446;12.31;0
4459;11.70;0
4471;11.11;0
4484;10.56;0
4496;10.05;0
4508;9.58;0
4520;9.17;0
4533;8.81;0
4545;8.50;0
4558;8.22;0
4571;7.97;0
4583;7.73;0
4595;7.51;0
4608;7.29;0
4620;7.08;0
4632;6.92;0
4644;6.82;0
4658;6.79;0
4670;6.83;0
4682;6.95;0
4695;7.10;0
4707;7.29;0
4719;7.51;0
4731;7.75;0
4744;8.00;0
4756;8.26;0
4769;8.53;0
4782;8.81;0
4794;9.09;0
4806;9.36;0
4818;9.62;0
4831;9.87;0
4843;10.11;0
4855;10.33;0
4868;10.53;0
4881;10.69;0
4893;10.81;0
4905;10.89;0
4918;10.93;0
4930;10.93;0
4942;10.87;0
4956;10.78;0
4968;10.66;0
4980;10.53;0
4993;10.41;0
5005;10.30;0
5017;10
