=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.27 18:08:47 =~=~=~=~=~=~=~=~=~=~=~=
4008;30.18;0
4021;30.16;0
4034;30.14;0
4046;30.11;0
4059;30.09;0
4071;30.07;0
4084;30.05;0
4097;30.04;0
4109;30.02;0
4121;30.00;0
4134;29.98;0
4147;29.97;0
4159;29.97;0
4171;29.97;0
4185;29.96;0
4197;29.93;0
4209;29.90;0
4221;29.87;0
4235;29.85;0
4247;29.83;0
4259;29.81;0
4272;29.78;0
4284;29.76;0
4297;29.74;0
4310;29.72;0
4322;29.69;0
4334;29.66;0
4347;29.64;0
4360;29.62;0
4372;29.60;0
4384;29.58;0
4398;29.57;0
4410;29.56;0
4422;29.56;0
4434;29.56;0
4448;29.54;0
4460;29.51;0
4472;29.49;0
4485;29.48;0
4498;29.46;0
4510;29.44;0
4523;29.42;0
4535;29.41;0
4548;29.40;0
4560;29.38;0
4573;29.36;0
4585;29.33;0
4598;29.32;0
4611;29.30;0
4623;29.28;0
4635;29.26;0
46
