=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.27 15:07:00 =~=~=~=~=~=~=~=~=~=~=~=
2312;-24.60;0
2325;-24.61;0
2337;-24.61;0
2350;-24.61;0
2362;-24.61;0
2375;-24.61;0
2387;-24.61;0
2400;-24.61;0
2412;-24.61;0
2425;-24.62;0
2438;-24.62;0
2450;-24.62;0
2462;-24.62;0
2476;-24.62;0
2488;-24.62;0
2500;-24.62;0
2512;-24.62;0
2526;-24.62;0
2538;-24.62;0
2550;-24.62;0
2563;-24.62;0
2575;-24.64;0
2588;-24.70;0
2600;-24.76;0
2613;-24.84;0
2625;-24.93;0
2638;-25.06;0
2651;-25.23;0
2663;-25.44;0
2675;-25.66;0
2689;-25.89;0
2701;-26.11;0
2713;-26.31;0
2725;-26.50;0
2739;-26.65;0
2751;-26.76;0
2763;-26.85;0
2776;-26.91;0
2789;-26.95;0
2801;-26.97;0
2813;-26.96;0
2826;-26.94;0
2839;-26.89;0
2851;-26.82;0
2864;-26.72;0
2876;-26.61;0
2889;-26.47;0
2902;-26.30;0
2914;-26.11;0
2926;-25.89;0
2939;-25.64;0
2952;-25.36;0
2964;-25.03;0
2976;-24.59;0
2990;-24.29;0
3002;-24.05;0
3014;-23.92;0
3026;-23.91;0
3039;-24.01;0
3052;-24.16;0
3064;-24.38;0
3077;-24.65;0
3089;-24.83;0
3102;-24.97;0
3115;-25.07;0
3127;-25.12;0
3139;-25.14;0
3152;-25.10;0
3165;-25.03;0
3177;-24.91;0
3189;-24.75;0
3203;-24.42;0
3215;-24.25;0
3227;-24.17;0
3239;-24.16;0
3253;-24.25;0
3265;-24.40;0
3277;-24.53;0
3290;-24.60;0
3303;-24.62;0
3315;-24.59;0
3328;-24.52;0
3340;-24.42;0
3353;-24.36;0
3365;-24.37;0
3378;-24.42;0
3390;-24.47;0
3403;-24.49;0
3416;-24.47;0
3428;-24.44;0
3440;-24.43;0
3453;-24.44;0
3466;-24.45;0
3478;-24.46;0
3490;-24.45;0
3504;-24.44;0
3516;-24.44;0
3528;-24.44;0
3540;-24.44;0
3553;-24.44;0
3566;-24.43;0
3578;-24.43;0
3591;-24.43;0
3603;-24.43;0
3616;-24.43;0
3629;-24.43;0
3641;-24.42;0
3653;-24.42;0
3666;-24.42;0
3679;-24.42;0
3691;-24.42;0
3703;-24.41;0
3717;-24.41;0
3729;-24.41;0
3741;-24.41;0
3753;-24.41;0
3767;-24.41;0
3779;-24.40;0
3791;-24.41;0
3804;-24.40;0
3817;-24.40;0
3829;-24.40;0
3842;-24.40;0
3854;-24.39;0
3867;-24.39;0
3879;-24.39;0
3892;-24.39;0
3904;-24.39;0
3917;-24.39;0
3930;-24.38;0
3942;-24.38;0
3954;-24.38;0
3968;-24.38;0
3980;-24.38;0
3992;-24.37;0
4004;-24.37;0
4018;-24.37;0
4030;-24.37;0
4042;-24.37;0
4055;-24.36;0
4068;-24.36;0
4080;-24.36;0
4092;-24.36;0
4105;-24.36;0
4118;-24.36;0
4130;-24.36;0
4143;-24.35;0
4155;-24.35;0
4168;-24.35;0
4180;-24.34;0
4193;-24.34;0
4206;-24.34;0
4218;-24.34;0
4231;-24.34;0
4243;-24.34;0
4255;-24.34;0
4269;-24.33;0
4281;-24.33;0
4293;-24.33;0
4305;-24.33;0
4319;-24.33;0
4331;-24.33;0
4343;-24.33;0
4356;-24.32;0
4369;-24.32;0
4381;-24.32;0
4393;-24.32;0
4406;-24.31;0
4419;-24.31;0
4431;-24.31;0
4444;-24.31;0
4456;-24.31;0
4469;-24.31;0
4482;-24.31;0
4494;-24.32;0
4506;-24.33;0
4519;-24.35;0
4532;-24.37;0
4544;-24.39;0
4556;-24.43;0
4570;-24.48;0
4582;-24.56;0
4594;-24.67;0
4606;-24.77;0
4620;-24.87;0
4632;-24.96;0